algorithm,case,n,RMSE_w1,RMSE_w2,RMSE_μ1,RMSE_μ2,RMSE_σ1,RMSE_σ2,bias_w1,bias_w2,bias_μ1,bias_μ2,bias_σ1,bias_σ2,median_loglik
ECA,1,50,9.311574838847164,9.855894015297208,16.674494567835982,14.497156231254506,18.6895344679203,18.766870218444495,-0.16659992628864984,0.16620263473352082,0.011328738703820437,-0.00878309052371247,-0.5906505894511562,0.3896632926370135,-31.54526741831997
ECA,1,100,8.368899402023898,9.085700050697834,7.306086375740481,5.38668143117229,19.78388523816532,20.248216148357994,-0.17368366386915957,0.17321707602358632,-0.0023817235437785193,0.0032252474819489513,-0.5889546372124282,0.4228038844562584,-52.3991795879167
ECA,1,150,8.261230866048466,8.647256628447183,5.379238805214771,7.6460744543396215,19.5653823226268,20.04694842742971,-0.15643662835227823,0.1560478817368613,-0.0024080131959517007,0.002249018867690143,-0.5831981580836336,0.40884205684701913,-80.4954669359325
ECA,1,200,7.971353365282596,8.721686816491818,4.925714900986394,7.3239019747630545,19.209312514701956,19.959666806659136,-0.16620735569762113,0.16563419491348663,0.0026152607180818617,-0.0027190990381679887,-0.560975453896543,0.4083409643922553,-102.80307207786626
ECA,1,300,8.05769797693254,8.759058611953952,5.03184877402884,6.635611041042726,19.34425064503342,20.01838442145884,-0.1666069760896779,0.16608938499040887,-0.00010284729327587086,-0.002907154010960121,-0.5708028888952557,0.407811379155438,-151.5228288690447
ECA,2,30,5.990910327907212,5.845978616968572,40.045335685676854,40.20415195475173,4.082263005405003,4.451144169262024,0.007190758770396655,-0.007676824721391418,1.0151166764599386,-1.0199363701411823,-0.08648667682960615,-0.07304684676084772,-37.14014140702953
ECA,2,50,5.661173879265422,5.6139856448109295,39.188865121211066,39.0845445464902,4.064706055306206,4.309469841200006,-0.0013153764050320427,0.0005682006350816726,0.9639392202510971,-0.9700547484148092,-0.06966754363928285,-0.060014353446789626,-62.63801872824814
ECA,2,100,5.539272907107736,5.599647272212316,38.308553101773335,38.29482345863938,3.6319450928507795,4.062298532729069,-0.00650627536607179,0.006036691759166768,0.9464448884470646,-0.9470457699136919,-0.06454862124309418,-0.05375535909307261,-127.36395963539897
ECA,2,150,5.398918444034418,5.40502696256105,40.22451807615146,40.38251242713941,3.589308424442514,3.783698887740326,-0.0074399062424343465,0.007032704887973251,1.0210455587838874,-1.025516394074193,-0.06527806337773051,-0.058048790406105666,-191.53229347103127
ECA,2,200,5.532795013732318,5.266194789961156,38.33003745845436,38.08664525527986,3.925835374514392,3.5780370394222007,0.001539115568121363,-0.002210409387955581,0.9526105962559035,-0.9538893638929504,-0.05806582208906996,-0.06742035023565185,-255.33662736059694
ECA,2,300,4.984499108168526,5.4300219274840575,39.76720642707102,39.206886308195976,3.3171783400705213,4.074200823853064,-0.00856071073408371,0.007877134518531226,1.005710645839417,-0.9971157154868613,-0.06941502644121927,-0.05415293154020301,-381.6645269457799
ECA,3,30,11.028343541959917,11.646880999104454,30.651918646229742,38.740999604535354,17.107015541082884,16.12790585291159,-0.24798901049199606,0.24745222613788415,0.34810898346033425,-1.0977046315528218,-0.5456068047174902,0.33447984166904476,-38.51848206149599
ECA,3,50,11.231800000053463,11.739902163719774,30.657779386329487,37.15684112497111,17.58710569676106,17.61005882302133,-0.2571848985791096,0.2569358074206406,0.4673136543206136,-1.0647507102249176,-0.5565908220332821,0.3650674358096445,-65.31322326937305
ECA,3,100,10.947678157303224,11.628403158718875,29.701989472157237,33.01136503059873,17.592796753708534,17.810054773323042,-0.23887093411404203,0.23823216548781756,0.5306370689313205,-0.9355640079544555,-0.5043662369517656,0.34503614441014063,-130.06254668194785
ECA,3,150,11.638364511664664,12.179773532605822,31.028040609448453,31.78183768703461,17.99546774099281,18.731939803625675,-0.262770193281215,0.2622671591834428,0.5711424063277244,-0.9637623522576996,-0.5460268589153463,0.375626418368468,-196.12064784494686
ECA,3,200,10.871998877416393,11.409180224596044,28.676294162930894,29.353286304061083,16.95651922646512,17.508824112625152,-0.23259659285779177,0.23224098991113906,0.5175737643166564,-0.9034525104973135,-0.49773960137480744,0.3227450461751419,-262.2369905409432
ECA,3,300,11.065352165984883,11.555521267544117,30.482532358902095,31.282075599400837,18.09140341194525,18.650359774110743,-0.241412853062141,0.241070460573653,0.5871713037860592,-0.9427855671556042,-0.5197852476362896,0.37204955189377464,-391.3904977783637
ECA,4,30,11.738574778800368,11.168412380392041,40.60633005710947,30.821214093743315,16.16811832423511,17.050382723107667,0.25485161399066825,-0.25560321600278985,0.8177651437349733,-0.7241049903933165,0.33697434227872,-0.5693545921842833,-38.637341882329046
ECA,4,50,11.868758929837862,11.320612490413657,37.77145556942902,31.31788588096368,17.72973192701418,17.468398458082095,0.2502710994943834,-0.2510282469370609,0.7597065393537275,-0.8439795258504791,0.3654665302578558,-0.5420103008407762,-66.40606380071542
ECA,4,100,12.010512578394808,11.4751317126562,32.839939749103394,30.556113967383286,18.838217487624245,17.789023363360002,0.2575258026719034,-0.2580466284858769,0.6508373447670127,-0.880422454509279,0.38497912767995357,-0.529322110650243,-131.77301725281123
ECA,4,150,11.849721676353905,11.302019556553423,30.50099266422536,30.114575156403017,18.468858076997197,17.74078627909394,0.24616871688515451,-0.24658893816057914,0.5999440122679582,-0.8904743953230498,0.35967777574592985,-0.5240769396658278,-196.63712020169066
ECA,4,200,11.93645675237126,11.398006833381936,31.99789619753403,30.05755220299279,18.797636196499166,17.93593388501267,0.24842536819860006,-0.2488581603473835,0.6284491332815442,-0.8831918910746811,0.36864223859179057,-0.5090481862548084,-260.667296120091
ECA,4,300,12.27223374912326,11.567521185036068,32.14648625008917,30.61551307261664,19.540409897979384,18.125425946502997,0.26252781747445264,-0.2630340773228344,0.6359208409219792,-0.9441947767116892,0.39462315902764905,-0.5408911719473464,-391.3179597875113
PSO,1,30,16.746475582773954,16.746475582773954,49.3149965206108,47.23089415150871,18.806458415797117,23.596407685994407,-0.17466666666666664,0.1746666666666667,0.054779111687580914,0.03969858058438843,-0.4050065990135634,0.6099603526354118,-39.137666448531725
PSO,1,50,16.33333333333333,16.33333333333333,51.694612116391816,53.02413486383405,17.977624667685372,24.40151390386182,-0.1336666666666666,0.1336666666666667,-0.017411997189130564,0.07629175534330747,-0.33920638846058093,0.6233186543275537,-64.6637722456054
PSO,1,100,16.374098787753507,16.374098787753507,57.20148607319862,58.09648705122034,17.58380184521009,27.056634275860503,-0.1376666666666666,0.13766666666666666,-0.019300462960437404,-0.0012856501653197613,-0.2598126945619036,0.6943866667186296,-130.05729116008047
PSO,1,150,16.343534229508347,16.343534229508347,58.81714800832005,61.150487394606316,18.357727384540087,29.29775140792457,-0.1346666666666666,0.1346666666666667,-0.01833277505333217,0.03672034117171938,-0.25256784656172393,0.7590175087587406,-197.16881602229833
PSO,1,200,16.746475582773954,16.746475582773954,64.42211740862822,63.70924170987918,18.612758616822312,29.90317282393212,-0.17466666666666664,0.1746666666666667,-0.13951254487310144,0.008286124417648403,-0.22327295285464288,0.7744100136306987,-263.90035107502484
PSO,1,300,16.536155673083275,16.53615567308328,67.63332238651019,68.49205473139087,19.202980146782345,31.30720010832323,-0.15366666666666662,0.15366666666666667,0.06901578505406078,0.009719487566006319,-0.18415028094574049,0.7997698786879031,-414.01871781430106
PSO,2,30,15.811388300841896,15.811388300841896,53.879160615706795,53.41397983012829,13.4682638751229,13.568505494316257,-0.009000000000000008,0.009000000000000008,1.0345980134150836,-0.9844508902838857,0.14932080444434237,0.160259277980487,-47.82921659066956
PSO,2,50,15.811388300841896,15.811388300841896,56.38342915908943,53.38394773015051,14.240614134042485,14.32420447977606,-0.009000000000000008,0.009000000000000008,1.0364400944314016,-0.9268146762023497,0.19896393251072464,0.176601157461021,-77.7559680442056
PSO,2,100,15.811388300841896,15.811388300841896,58.30567654532788,59.42491501609163,15.861825735893705,15.609277349404604,0.013000000000000012,-0.013000000000000012,1.0457232628560411,-1.0825076543415504,0.2535964569046265,0.21691337906487718,-154.0896992347893
PSO,2,150,15.811388300841896,15.811388300841896,58.65710893650513,59.42931323975917,16.34777567652107,16.3064040597416,0.01100000000000001,-0.01100000000000001,0.9712323408522217,-0.9647044370027865,0.24118680065593257,0.22229586777446375,-229.465658024792
PSO,2,200,15.811388300841896,15.811388300841896,63.34296209912637,57.98258215280294,17.004220979189686,16.819131240913798,-0.02400000000000002,0.02400000000000002,1.108170789458891,-0.9154288736258697,0.27909674454829525,0.26045445250484156,-304.3137527040103
PSO,2,300,15.811388300841896,15.811388300841896,61.64331916616343,61.791706761023846,17.781974230931034,17.587479077151027,-0.02400000000000002,0.02400000000000002,0.9980812096230396,-1.0106300646159414,0.2749893500666093,0.29166593589887946,-456.53309689758424
PSO,3,30,17.53567791675018,17.53567791675018,49.566123502380606,65.44065562247546,17.7306311918969,21.873697276948217,-0.24,0.24,0.2173536589921122,-1.3742061194372086,-0.33896316306106566,0.5249695110902237,-46.531900978732
PSO,3,50,17.46424919657298,17.46424919657298,53.3995925963851,71.29992828771313,17.340172429333066,24.09667504276061,-0.235,0.235,0.02139383888753331,-1.4994026999923449,-0.27728169410184167,0.5897837201408704,-77.03703397145884
PSO,3,100,17.635192088548397,17.635192088548397,59.61854911269862,73.57124739056701,17.744334402376634,26.909812311604174,-0.247,0.247,0.1520201913236821,-1.3740386566994707,-0.20306536263317065,0.6649356706907261,-152.7521673439821
PSO,3,150,17.81852968120546,17.81852968120546,62.0326575716716,76.37659720306209,18.579832241389262,28.528184694176133,-0.26,0.26,0.09750067073929795,-1.379341818929275,-0.19375517313561363,0.7138640950416648,-231.1047475494978
PSO,3,200,17.564168070250297,17.564168070250297,64.564059329904,81.02535848102723,18.79583955216074,29.266122781381178,-0.242,0.242,0.06461196031553801,-1.4715140684904717,-0.1535228389368981,0.7200958900842678,-308.4753711833364
PSO,3,300,17.564168070250297,17.564168070250297,68.6679667664288,81.5952053820002,19.272894552207326,31.43953970888703,-0.242,0.242,-0.013532650390983949,-1.4220749915123547,-0.13370340699867111,0.8043842337805642,-462.9447726425262
PSO,4,30,17.930421077041107,17.930421077041107,65.32664186541508,50.061853040036695,22.3934001926504,18.510841007703842,0.268,-0.268,1.376924433419814,-0.0070626761389342985,0.5505840993442468,-0.3693144637989578,-46.38856157855574
PSO,4,50,17.57914231373021,17.57914231373021,68.91758307338911,51.70294131973382,24.51924273502728,17.816168685258152,0.24354790012819727,-0.24354790012819727,1.3865220017938362,-0.06329123591917152,0.6011241487304004,-0.2836626568223032,-76.51708001868907
PSO,4,100,17.52141546793523,17.52141546793523,73.63612366147956,59.51923840424804,27.2413934257725,17.543699681618232,0.239,-0.239,1.4220938628136042,-0.09656359999944009,0.6833637325385489,-0.20021930290933765,-152.8299101616314
PSO,4,150,17.421251390184345,17.421251390184345,79.61877005370793,62.57070792146098,28.79843092415393,17.83486208869383,0.23199999999999998,-0.23199999999999998,1.4767260992241305,-0.13136777672563893,0.7207763244883281,-0.16556211918755992,-230.1923343655523
PSO,4,200,17.719588773614298,17.719588773614298,78.62429322078555,64.13243737634028,29.430390220201623,19.084225594937124,0.2534652354664032,-0.2534652354664032,1.3900803695322137,-0.1253518356785266,0.7365835556858453,-0.18376043953063326,-307.4442684404488
PSO,4,300,17.564168070250297,17.564168070250297,79.27456951469624,69.07011148624412,30.755763413211927,19.41760658185117,0.242,-0.242,1.2990180825466464,-0.051605332069993404,0.7648073000299829,-0.1237857684389485,-462.5904788767627
SA,1,30,10.535906040076023,10.086214879647239,36.32886849209092,35.88383163959523,18.876157281473013,17.18454940813287,-0.16358160308560765,0.1486598849878717,-0.022041811424427515,0.017854497915020834,-0.5233697320602132,0.44980053435460504,-79.6182685764166
SA,1,50,10.110259402793353,10.567465951231846,40.94148721842083,41.230110191142764,18.360061110223274,19.30886956818174,-0.15157346998814503,0.16342114458269974,-0.03887727349993045,-0.04374124890539572,-0.48051794041858475,0.5154012715374454,-135.23879989779
SA,1,100,10.818819180187647,10.187982866735085,45.174833726397225,43.63218214109453,16.687281807087064,21.109787941636373,-0.17804811021243205,0.162122208937986,0.03558826112078407,-0.006726170262652324,-0.3975777562270917,0.5705782471407769,-259.50541126953306
SA,1,150,10.228398716761983,10.72775947338931,45.87122780471769,46.93114438829195,16.33314389782748,22.877042087088945,-0.14974649075012691,0.1706874179330154,-0.06262335619917746,-0.05476208971090087,-0.35661979135807376,0.6268373529655151,-389.5684122021926
SA,1,200,10.657811314046922,10.691756720765532,49.05616067104526,47.51983466783337,16.99528218744718,23.64923249651504,-0.17318113419936143,0.1725046299053084,-0.04245840180791336,0.02379751106348303,-0.3650544053341216,0.6431000400819108,-538.5311120328652
SA,1,300,10.620734378890191,10.371032375605019,50.88656963723923,49.554079100350556,15.919147691030679,25.012645329780142,-0.15973667435242722,0.17443175374664593,0.05232213994358737,-0.0011656138758251908,-0.2855266224220405,0.6810366311177162,-765.9937580566736
SA,2,30,9.20610328968259,9.261225451908157,44.77306468507446,45.481016126562594,8.048008882514797,8.169614043254597,-0.0032446724269983296,-0.0019723776562399764,0.9680879353584951,-1.0060257295429782,-0.011098863424288896,-0.011339574904623562,-92.85976802932113
SA,2,50,9.227827711717712,9.141303306671576,46.5346977106966,46.82261780088426,8.759482553660785,8.726586134491344,-0.02674302337378681,-0.0025848078798466623,1.0020419639605642,-0.9892915398529301,0.032686828416573055,0.022523933795654982,-151.53212765494447
SA,2,100,9.120066533088082,9.06701567147048,47.1406615845658,48.57310594631192,9.701567881588845,9.710927912592478,0.013517379961312193,0.0007696778723941256,0.9544746888425104,-1.0318047654406393,0.05463329941789108,0.07029511060880533,-288.04264938472545
SA,2,150,9.159845539878942,9.092994704193725,48.713796682377435,49.43215820270385,9.769566360417468,10.008698793954178,0.008767688343355062,0.007109717156284612,0.957695168858996,-0.9925400867580954,0.07981458474276582,0.08093521595756237,-432.7212008395592
SA,2,200,9.016099752810039,9.283371283525522,48.788281410420296,50.528688932863304,10.213014092520323,9.90969151534045,-0.020348988891789488,-0.006625003264103202,0.9440011812264816,-0.9908190557535977,0.08918821479113281,0.09262357526763387,-575.5857553554836
SA,2,300,8.989747511035578,9.006190135263932,50.390217604863096,51.464734961041195,10.386546546666155,10.387959642653628,-0.00040039723855839204,0.00019248916102176938,0.9660895226723452,-1.0086469055542506,0.10403432691726577,0.1055587795503341,-840.8012290155016
SA,3,30,11.862689839888782,11.940305423137259,38.590953557535876,60.820955085364396,18.71084262032911,14.955878301891966,-0.24039259221154652,0.24982441636020425,0.05263042236016913,-1.480707550154653,-0.513637049067208,0.37077697499669465,-95.02034815414905
SA,3,50,12.045837088731954,12.2222780814157,40.96307348085047,63.58364929243667,18.30805101300315,17.042234281093258,-0.2496609861277831,0.25180420631874056,-0.08722570822963545,-1.5166209753372435,-0.4812762076462681,0.424398067677863,-157.29549981111455
SA,3,100,11.992756585280976,12.119626486941577,44.48294987295356,63.950067244866055,16.66197845491019,19.487723683526976,-0.24663906263151192,0.2570556473322564,-0.07760793902881741,-1.4573223205910726,-0.38767085064184303,0.5024929530869897,-276.21951772244336
SA,3,150,12.207974024268044,12.217854763795916,47.554255595572066,67.89714267619588,16.775899822235594,20.884020502798364,-0.2550480947906062,0.2542169032900429,-0.11230412979332713,-1.5226484911701912,-0.3712769653383119,0.5348186722677342,-439.5940197811734
SA,3,200,11.956507988722633,12.304698859162734,50.09177269951464,68.57876097961413,16.096749841659893,21.542025069169483,-0.24539806950185172,0.2586793922795142,-0.013828387747593204,-1.480073085226153,-0.3391706592584277,0.5538230871322973,-575.4024511530843
SA,3,300,12.374335595592783,12.312055175762305,51.665609440917706,70.89000894522043,15.675396970183407,22.440968346881416,-0.26035495419458454,0.2615596005483033,0.02269321863944513,-1.506281400859445,-0.2868577122735899,0.5812575232207451,-840.7227630453256
SA,4,30,12.376497974455734,12.090308544466735,60.921314132724135,37.96639751672839,15.523747842188039,17.98377396102247,0.258161756257957,-0.24862322879269205,1.5086056209688525,-0.03342634618385887,0.39349176396097857,-0.4883566159998354,-89.62107021053117
SA,4,50,11.841216570926653,12.227773720999044,61.0899420702816,41.892818681005025,17.19004423679104,17.999758745838815,0.2417484777098392,-0.26201731246549226,1.4493737418484425,-0.06357944238419644,0.437340711825661,-0.46385497575943957,-142.99928374945515
SA,4,100,11.80695891617764,12.089441413208192,65.26111464067432,45.18888470970324,19.253953431962163,16.78408964478424,0.23410962759234055,-0.24598920373020117,1.4899415669540423,0.019956466418769025,0.49283823825250556,-0.3865643660757019,-287.3619790867775
SA,4,150,11.891305286730367,11.805030088908461,65.74422851640169,48.20767240860154,20.99712485427652,17.135634045918543,0.24021407666929745,-0.23995548571229175,1.4279362826475215,0.004100649708481674,0.540770808962435,-0.38586307384635965,-429.0078450557139
